appid,name,type,is_free,metacritic_score,recommendations_total,mat_supports_windows,mat_supports_mac,mat_supports_linux,mat_initial_price,mat_final_price,mat_discount_percent,mat_currency,created_at,updated_at,genre_id_csv
1063420,Void Crew,game,False,80.0,5758.0,True,True,True,2499.0,2499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"113, 122"
1063490,Still There,game,False,77.0,745.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,113
1063660,Bendy and the Dark Revival,game,False,72.0,11908.0,True,True,True,2999.0,2999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"113, 122"
1064310,A Place for the Unwilling,game,False,73.0,,True,True,True,1499.0,1004.0,33.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"31, 113"
1066260,Devolver Bootleg,game,False,69.0,1009.0,True,True,True,499.0,499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"31, 32, 62, 113, 122"
1066780,Transport Fever 2,game,False,76.0,23236.0,True,True,True,3999.0,3999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"5, 11, 31, 32"
1067540,Röki,game,False,76.0,2215.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"31, 113"
1068600,Waking,game,False,44.0,,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:57.862136+00:00,"31, 122"
1069530,Narita Boy,game,False,74.0,1055.0,True,True,True,2499.0,2499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"31, 113"
1071130,The Procession to Calvary,game,False,78.0,1028.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"31, 113"
1071870,Biped,game,False,74.0,7315.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"5, 11, 31, 32, 62, 113, 122"
1072040,Panzer Corps 2,game,False,86.0,3253.0,True,True,True,3999.0,3999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,5
1072290,Ravenlok: Legendary Edition,game,False,61.0,,True,True,True,2499.0,2499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"31, 113, 122, 144"
1072300,Echo Generation: Midnight Edition,game,False,76.0,,True,True,True,2499.0,2499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"31, 113, 144"
1072420,DRAGON QUEST BUILDERS™ 2,game,False,85.0,6326.0,True,True,True,4999.0,4999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"113, 122, 144"
1072500,AO Tennis 2,game,False,65.0,1165.0,True,True,True,4999.0,4999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,62
1073910,Before We Leave,game,False,72.0,1237.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"5, 11, 31, 32"
1075200,TOHU,game,False,72.0,303.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"31, 113"
1075400,Doctor Who: The Edge Of Time,game,False,60.0,218.0,True,True,True,2499.0,2499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,113
1075740,Banners of Ruin,game,False,71.0,2217.0,True,True,True,1999.0,499.0,75.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"5, 144"
1076200,Roguebook,game,False,78.0,2903.0,True,True,True,2499.0,2499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"5, 31, 113, 144"
1076620,Svoboda 1945: Liberation,game,False,81.0,127.0,True,True,True,1599.0,1599.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"31, 113"
1079800,Pistol Whip,game,False,83.0,3518.0,True,True,True,2999.0,2999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"31, 62, 122"
1079830,Cris Tales,game,False,74.0,356.0,True,True,True,3999.0,3999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"113, 122, 144"
1080450,Wayward Strand,game,False,79.0,,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"11, 31, 113, 144"
1080750,Mutazione,game,False,80.0,1023.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"31, 113"
1081510,She Sees Red - Interactive Movie,game,False,45.0,2671.0,True,True,True,799.0,799.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"31, 113"
1082190,Elroy and the Aliens,game,False,81.0,289.0,True,True,True,1799.0,1799.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,113
1082680,The Walking Dead Onslaught,game,False,56.0,897.0,True,True,True,2999.0,2999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"11, 31, 113, 122, 144"
1082710,Bug Fables: The Everlasting Sapling,game,False,86.0,4839.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"31, 113, 122, 144"
1083310,OUTBUDDIES DX,game,False,66.0,183.0,True,True,True,1799.0,1799.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"31, 113, 122"
1084160,Jagged Alliance 3,game,False,81.0,9824.0,True,True,True,4499.0,4499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"5, 122"
1084600,My Time at Sandrock,game,False,80.0,22753.0,True,True,True,3999.0,3999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"11, 31, 32, 113, 144"
1084640,Chicken Police - Paint it RED!,game,False,82.0,1513.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"31, 113"
1084990,Old Gods Rising,game,False,54.0,108.0,True,True,True,499.0,499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"31, 113"
1085660,Destiny 2,game,True,83.0,130089.0,True,True,True,,,,,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:16.222067+00:00,"44, 113, 122"
1086010,198X,game,False,63.0,580.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,31
1086940,Baldur's Gate 3,game,False,96.0,687533.0,True,True,True,5999.0,4499.0,25.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"5, 113, 144"
1087500,Groundhog Day: Like Father Like Son,game,False,71.0,,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,113
1088850,Marvel's Guardians of the Galaxy,game,False,78.0,32295.0,True,True,True,5999.0,5999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"113, 122"
1089830,Monster Energy Supercross - The Official Videogame 3,game,False,72.0,973.0,True,True,True,2499.0,2499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"11, 15, 62"
1091500,Cyberpunk 2077,game,False,86.0,786724.0,True,True,True,5999.0,5999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,144
1091510,DNA,game,False,84.0,,True,True,True,,,,,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:02:52.649077+00:00,"31, 113, 122"
1091980,The Bard's Tale IV: Director's Cut,game,False,84.0,659.0,True,True,True,3499.0,3499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,144
1092660,Blair Witch,game,False,69.0,5877.0,True,True,True,2999.0,2999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"31, 113"
1092790,Inscryption,game,False,85.0,123436.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"5, 31, 113"
1093290,The Wild at Heart,game,False,76.0,564.0,True,True,True,2499.0,2499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"5, 31, 113"
1094540,Smelter,game,False,73.0,157.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"5, 11, 31, 113, 122"
1096140,Timemelters,game,False,89.0,140.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"5, 31, 122"
1096410,Vampire: The Masquerade - Coteries of New York,game,False,70.0,2103.0,True,True,True,1999.0,399.0,80.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,31
1097110,Willy Morgan and the Curse of Bone Town,game,False,71.0,456.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"31, 113"
1097130,Circuit Superstars,game,False,82.0,1965.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"11, 15, 31, 32, 62, 122"
1097150,Fall Guys,game,False,80.0,415448.0,True,True,True,,,,,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:16.222067+00:00,"16, 31, 32, 62, 122"
1097200,Twelve Minutes,game,False,76.0,6941.0,True,True,True,2499.0,999.0,60.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"31, 113"
1097350,Weird West: Definitive Edition,game,False,76.0,3622.0,True,True,True,3999.0,3999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"11, 31, 113, 122, 144"
1097790,The Dark Crystal: Age of Resistance Tactics,game,False,67.0,108.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"5, 144"
1097840,Gears 5,game,False,82.0,19534.0,True,True,True,2999.0,2999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"113, 122"
1098170,Dark Nights with Poe and Munro,game,False,74.0,366.0,True,True,True,1299.0,1299.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"31, 113"
1098770,The Crimson Diamond,game,False,88.0,537.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:08.643993+00:00,113
1099220,The Alien Cube,game,False,72.0,480.0,True,True,True,1999.0,399.0,80.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:52.026789+00:00,"31, 113"
1099500,The Curious Tale of the Stolen Pets,game,False,73.0,274.0,True,True,True,699.0,699.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:08.643993+00:00,"31, 32, 113"
1099640,Jack Move,game,False,75.0,711.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:41.598897+00:00,"31, 113, 144"
1100600,Football Manager 2020,game,False,84.0,17120.0,True,True,True,,,,,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:14.546455+00:00,"11, 62"
1101190,Dungeon Defenders: Awakened,game,False,74.0,3182.0,True,True,True,2999.0,2999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:08.643993+00:00,"5, 31, 113, 122, 144"
1101360,Rock of Ages 3: Make & Break,game,False,72.0,1068.0,True,True,True,2999.0,2999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:45.421414+00:00,"5, 15, 31, 122"
1102100,TINY METAL: FULL METAL RUMBLE,game,False,70.0,161.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:08.643993+00:00,"5, 11, 31, 122"
1102190,Monster Train,game,False,86.0,19239.0,True,True,True,2499.0,2499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:08.643993+00:00,5
1103730,Shing!,game,False,52.0,313.0,True,True,True,1999.0,99.0,95.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:08.643993+00:00,"31, 113, 122"
1103860,The Wizards - Dark Times: Brotherhood,game,False,83.0,416.0,True,True,True,1999.0,799.0,60.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:51.137324+00:00,"113, 122"
1105670,The Last Spell,game,False,82.0,11451.0,True,True,True,2499.0,999.0,60.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:23.927683+00:00,"5, 31, 122, 144"
1106830,Rainbow Billy: The Curse of the Leviathan,game,False,81.0,134.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:39.612941+00:00,"31, 113, 144"
1107790,The Complex,game,False,62.0,3084.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:08.643993+00:00,113
1108370,Ratropolis,game,False,82.0,5071.0,True,True,True,1799.0,1799.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:08.643993+00:00,"5, 11, 31, 32"
1108590,Eldest Souls,game,False,76.0,2749.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:08.643993+00:00,"31, 113, 122, 144"
1108950,CopyCat,game,False,66.0,,True,True,True,,,,,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:02:15.101713+00:00,"31, 32"
1109680,Regiments,game,False,76.0,2582.0,True,True,True,2999.0,2999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:11.193241+00:00,"5, 11, 31"
1110050,Evan's Remains,game,False,75.0,946.0,True,True,True,699.0,699.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:08.643993+00:00,"31, 32, 113"
1111380,ROBOTICS;NOTES ELITE,game,False,82.0,570.0,True,True,True,3499.0,3499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:08.643993+00:00,113
1112570,Crime Cities,game,False,71.0,,True,True,True,399.0,79.0,80.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:41.222215+00:00,"11, 122"
1113000,Persona 4 Golden,game,False,87.0,66805.0,True,True,True,1999.0,999.0,50.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:08.643993+00:00,144
1113380,Deep Sea Tycoon: Diver's Paradise,game,False,43.0,,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:02:43.121642+00:00,"5, 11, 31, 32, 113"
1114290,Windjammers 2,game,False,79.0,515.0,True,True,True,2279.0,2279.0,0.0,CAD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:08.643993+00:00,"5, 31, 62"
1115780,The Almost Gone,game,False,67.0,948.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:08.643993+00:00,"31, 113"
1116480,Slender Threads,game,False,80.0,370.0,True,True,True,1999.0,1399.0,30.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:08.643993+00:00,"31, 113"
1116580,Shady Part of Me,game,False,78.0,2067.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:08.643993+00:00,31
1116770,Shovel Knight Showdown,game,False,65.0,,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:41.598897+00:00,"31, 113, 122"
1116780,Shovel Knight: King of Cards,game,False,84.0,176.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:08.643993+00:00,"31, 113, 122"
1118240,Lake,game,False,70.0,3746.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:08.643993+00:00,"31, 113"
1119600,Help Will Come Tomorrow,game,False,67.0,743.0,True,True,True,1999.0,299.0,85.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:08.643993+00:00,"5, 11, 113"
1119700,As Far As The Eye,game,False,70.0,1617.0,True,True,True,2499.0,499.0,80.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:08.643993+00:00,"5, 11, 31"
1119980,In Sound Mind,game,False,75.0,4703.0,True,True,True,3499.0,3499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:08.643993+00:00,"31, 122"
1121420,Kingdom Under Fire: The Crusaders,game,False,60.0,999.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:41.222215+00:00,"5, 122, 144"
1121560,Atelier Ryza: Ever Darkness & the Secret Hideout,game,False,75.0,7275.0,True,True,True,5999.0,5999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:08.643993+00:00,144
1122120,STATIONflow,game,False,74.0,457.0,True,True,True,1799.0,1799.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:08.643993+00:00,"5, 11"
1122680,The Artful Escape,game,False,80.0,1552.0,True,True,True,1999.0,799.0,60.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:08.643993+00:00,"31, 113, 122"
1122690,Last Stop,game,False,70.0,273.0,True,True,True,2499.0,749.0,70.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:08.643993+00:00,"31, 113"
1123050,GRIME,game,False,81.0,4085.0,True,True,True,2499.0,2499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:02.802552+00:00,"31, 122, 144"
1123450,Chicory: A Colorful Tale,game,False,90.0,3089.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:02.802552+00:00,"31, 113, 144"
1124050,Ogre Tale,game,False,63.0,,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:02.802552+00:00,122
1125130,Area 51,game,False,67.0,,True,True,True,99.0,99.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:02.802552+00:00,"5, 11, 31, 32, 122, 144"
1125910,Crowns and Pawns: Kingdom of Deceit,game,False,78.0,369.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:02.802552+00:00,"31, 113"
1126750,Mr. DRILLER DrillLand,game,False,76.0,274.0,True,True,True,2999.0,449.0,85.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:02.986962+00:00,32
1127500,Mini Motorways,game,False,87.0,21330.0,True,True,True,999.0,699.0,30.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:02.802552+00:00,"5, 11, 32"
1127820,Repressed,game,False,53.0,,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:02.802552+00:00,"31, 113"
1127970,Retro Machina,game,False,64.0,183.0,True,True,True,1699.0,1699.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:02.802552+00:00,"31, 113"
1128920,EVERSPACE™ 2,game,False,81.0,10977.0,True,True,True,4999.0,4999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:02.802552+00:00,"11, 113, 122, 144"
1129580,Medieval Dynasty,game,False,73.0,38190.0,True,True,True,3499.0,2099.0,40.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:02.802552+00:00,"11, 31, 113, 122, 144"
1130710,Bookbound Brigade,game,False,63.0,,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:02.802552+00:00,"31, 113, 122"
1132910,ITORAH,game,False,61.0,589.0,True,True,True,1999.0,199.0,90.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:02.802552+00:00,"31, 113, 122"
1134100,Frozenheim,game,False,67.0,3341.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:02.802552+00:00,"5, 11"
1135240,Men of War: Assault Squad 2 - Cold War,game,False,41.0,1092.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:02.986962+00:00,"5, 11, 122"
1135690,Unpacking,game,False,83.0,31334.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:02.802552+00:00,"11, 31, 32"
1137300,Sherlock Holmes Chapter One,game,False,77.0,3438.0,True,True,True,4499.0,4499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:02.802552+00:00,"113, 122"
1137350,Filament,game,False,82.0,601.0,True,True,True,1699.0,1699.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:02.802552+00:00,"5, 31"
1138660,Black Book,game,False,75.0,4887.0,True,True,True,2499.0,2499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:04.711127+00:00,"5, 31, 113, 144"
1138850,Heavenly Bodies,game,False,84.0,3312.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:04.711127+00:00,"11, 31, 113, 122"
1139280,The Big Con,game,False,77.0,758.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:04.711127+00:00,"31, 113"
1139870,The Dark Eye : Book of Heroes,game,False,48.0,191.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:04.711127+00:00,144
1139900,Ghostrunner,game,False,81.0,44974.0,True,True,True,2999.0,2999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:04.711127+00:00,122
1139940,ATOM RPG Trudograd,game,False,80.0,3937.0,True,True,True,1099.0,1099.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:04.711127+00:00,144
1140100,The Persistence,game,False,75.0,119.0,True,True,True,2999.0,2999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:04.711127+00:00,"31, 113, 122"
1140290,Murder by Numbers,game,False,79.0,1096.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:04.711127+00:00,"31, 113"
1142710,Total War: WARHAMMER III,game,False,86.0,86332.0,True,True,True,221500.0,66450.0,70.0,PHP,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:04.711127+00:00,"5, 122"
1144770,SLUDGE LIFE,game,False,73.0,1621.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:04.711127+00:00,"31, 113"
1144970,Necronator: Dead Wrong,game,False,66.0,346.0,True,True,True,1299.0,1299.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:04.711127+00:00,"5, 31, 32, 122"
1145290,Out There: Oceans of Time,game,False,57.0,195.0,True,True,True,1299.0,1299.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:04.711127+00:00,"5, 31, 113, 144"
1145360,Hades,game,False,93.0,262410.0,True,True,True,2499.0,2499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:04.711127+00:00,"31, 122, 144"
1145960,The White Door,game,False,77.0,5916.0,True,True,True,399.0,399.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:04.711127+00:00,"31, 113"
1146370,Master of Magic Classic,game,False,75.0,680.0,True,True,True,599.0,599.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:37.633664+00:00,5
1147550,Not For Broadcast,game,False,82.0,9603.0,True,True,True,2499.0,2499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:04.711127+00:00,"11, 31, 113"
1147560,Skul: The Hero Slayer,game,False,80.0,49101.0,True,True,True,1999.0,999.0,50.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:04.711127+00:00,"31, 122"
1147860,UFO 50,game,False,91.0,6301.0,True,True,True,3250.0,3250.0,0.0,CAD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:04.711127+00:00,"5, 31, 113, 122, 144"
1147890,Bonfire Peaks,game,False,81.0,238.0,True,True,True,1999.0,699.0,65.0,EUR,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:05:04.711127+00:00,31
